invoiceId,billingAccountId,billingAccountName,previousInvoiceId,billingProfileId,billingProfileName,invoiceSectionId,invoiceSectionName,partnerTenantId,partnerName,resellerName,resellerMpnId,customerTenantId,customerName,costCenter,billingPeriodStartDate,billingPeriodEndDate,servicePeriodStartDate,servicePeriodEndDate,date,serviceFamily,productOrderId,productOrderName,consumedService,meterId,meterName,meterCategory,meterSubCategory,meterRegion,productId,product,subscriptionId,subscriptionName,publisherType,publisherId,publisherName,resourceGroupName,resourceId,resourceLocation,location,effectivePrice,quantity,unitOfMeasure,chargeType,billingCurrency,pricingCurrency,costInBillingCurrency,costInPricingCurrency,costInUsd,paygCostInBillingCurrency,paygCostInUsd,exchangeRatePricingToBilling,exchangeRateDate,isAzureCreditEligible,serviceInfo1,serviceInfo2,additionalInfo,tags,partnerEarnedCreditRate,partnerEarnedCreditApplied,payGPrice,frequency,term,reservationId,reservationName,pricingModel,unitPrice,costAllocationRuleName,provider,benefitId,benefitName
,c617dfc5-5d7c-5b15-a8dd-258992d5f24f,abdelrahman,,MDB5-YYFA-BG7-PGB,abdelrahman Hamdy,DDK2-IKB7-PJA-PGB,abdelrahman Hamdy,,,,,,abdelrahman Hamdy,,,,10/01/2023,11/01/2023,10/04/2023,Compute,65122c66-4006-454e-ce76-df2cef06fa79,Azure plan,microsoft.web,a90aec9f-eecb-42c7-8421-9b96716996dc,F1 App,Azure App Service,Azure App Service Free Plan - Linux,,DZH318Z0C1K20001,Azure App Service Free Plan - Linux - F1,6baac896-2211-4761-a042-3078b46af7ee,Azure subscription 1,Microsoft,,Microsoft,elearning,/subscriptions/6baac896-2211-4761-a042-3078b46af7ee/resourcegroups/elearning/providers/microsoft.web/sites/elearningback,eastus,US East,0,0.001344,1 Hour,Usage,USD,USD,0,0,0,0,0,1,10/01/2023,True,,,"{""AppServicePlanUri"":""/subscriptions/6baac896-2211-4761-a042-3078b46af7ee/resourcegroups/elearning/providers/microsoft.web/serverfarms/asp-elearning-9dc6""}",,0,0,0,UsageBased,,,,OnDemand,0,,Azure,,
,c617dfc5-5d7c-5b15-a8dd-258992d5f24f,abdelrahman,,MDB5-YYFA-BG7-PGB,abdelrahman Hamdy,DDK2-IKB7-PJA-PGB,abdelrahman Hamdy,,,,,,abdelrahman Hamdy,,,,10/01/2023,11/01/2023,10/04/2023,Compute,65122c66-4006-454e-ce76-df2cef06fa79,Azure plan,microsoft.web,a90aec9f-eecb-42c7-8421-9b96716996dc,F1 App,Azure App Service,Azure App Service Free Plan - Linux,,DZH318Z0C1K20001,Azure App Service Free Plan - Linux - F1,6baac896-2211-4761-a042-3078b46af7ee,Azure subscription 1,Microsoft,,Microsoft,elearning,/subscriptions/6baac896-2211-4761-a042-3078b46af7ee/resourcegroups/elearning/providers/microsoft.web/sites/amrbackend,eastus,US East,0,0.018816000000000003,1 Hour,Usage,USD,USD,0,0,0,0,0,1,10/01/2023,True,,,"{""AppServicePlanUri"":""/subscriptions/6baac896-2211-4761-a042-3078b46af7ee/resourcegroups/elearning/providers/microsoft.web/serverfarms/asp-elearning-a517""}",,0,0,0,UsageBased,,,,OnDemand,0,,Azure,,
,c617dfc5-5d7c-5b15-a8dd-258992d5f24f,abdelrahman,,MDB5-YYFA-BG7-PGB,abdelrahman Hamdy,DDK2-IKB7-PJA-PGB,abdelrahman Hamdy,,,,,,abdelrahman Hamdy,,,,10/01/2023,11/01/2023,10/04/2023,Databases,65122c66-4006-454e-ce76-df2cef06fa79,Azure plan,Microsoft.Sql,cae64797-9ecf-4906-b517-6238c80c045f,B DTU,SQL Database,SQL Database Single Basic,,DZH318Z0BQGZ006G,SQL Database Single Basic - B,6baac896-2211-4761-a042-3078b46af7ee,Azure subscription 1,Microsoft,,Microsoft,Elearning,/subscriptions/6BAAC896-2211-4761-A042-3078B46AF7EE/resourceGroups/Elearning/providers/Microsoft.Sql/servers/mramr/databases/amr,eastus,US East,0.161,1.000000000000001,1/Day,Usage,USD,USD,0.161000000000000136,0.161000000000000136,0.161000000000000136,0.161000000000000136,0.161000000000000136,1,10/01/2023,True,,,,,0,0,0.161,UsageBased,,,,OnDemand,0.161,,Azure,,
,c617dfc5-5d7c-5b15-a8dd-258992d5f24f,abdelrahman,,MDB5-YYFA-BG7-PGB,abdelrahman Hamdy,DDK2-IKB7-PJA-PGB,abdelrahman Hamdy,,,,,,abdelrahman Hamdy,,,,10/01/2023,11/01/2023,10/04/2023,Compute,65122c66-4006-454e-ce76-df2cef06fa79,Azure plan,microsoft.web,c0f5cb45-6fb1-41c9-8545-72ad400d9da4,F1 App,Azure App Service,Azure App Service Free Plan,,DZH318Z0BQJM0018,Azure App Service Free Plan - F1,6baac896-2211-4761-a042-3078b46af7ee,Azure subscription 1,Microsoft,,Microsoft,elearning,/subscriptions/6baac896-2211-4761-a042-3078b46af7ee/resourcegroups/elearning/providers/microsoft.web/sites/elearningback,eastus,US East,0,0.001344,1 Hour,Usage,USD,USD,0,0,0,0,0,1,10/01/2023,True,,,"{""AppServicePlanUri"":""/subscriptions/6baac896-2211-4761-a042-3078b46af7ee/resourcegroups/elearning/providers/microsoft.web/serverfarms/asp-elearning-9dc6""}",,0,0,0,UsageBased,,,,OnDemand,0,,Azure,,
,c617dfc5-5d7c-5b15-a8dd-258992d5f24f,abdelrahman,,MDB5-YYFA-BG7-PGB,abdelrahman Hamdy,DDK2-IKB7-PJA-PGB,abdelrahman Hamdy,,,,,,abdelrahman Hamdy,,,,10/01/2023,11/01/2023,10/06/2023,Networking,65122c66-4006-454e-ce76-df2cef06fa79,Azure plan,Microsoft.Storage,0fc067a1-65d2-46da-b24b-7a9cbe2c69bd,Standard Data Transfer Out - Free,Bandwidth,Rtn Preference: MGN,,DZH318Z0BNVX005J,Rtn Preference: MGN,6baac896-2211-4761-a042-3078b46af7ee,Azure subscription 1,Microsoft,,Microsoft,Elearning,/subscriptions/6baac896-2211-4761-a042-3078b46af7ee/resourceGroups/Elearning/providers/Microsoft.Storage/storageAccounts/thematrixs,eastus,US East,0,0.006959,1 GB,Usage,USD,USD,0,0,0,0,0,1,10/01/2023,True,,,"{""ConsumptionMeter"":""9995d93a-7d35-4d3f-9c69-7a7fea447ef4""}",,0,0,0,UsageBased,,,,OnDemand,0,,Azure,,
,c617dfc5-5d7c-5b15-a8dd-258992d5f24f,abdelrahman,,MDB5-YYFA-BG7-PGB,abdelrahman Hamdy,DDK2-IKB7-PJA-PGB,abdelrahman Hamdy,,,,,,abdelrahman Hamdy,,,,10/01/2023,11/01/2023,10/05/2023,Storage,65122c66-4006-454e-ce76-df2cef06fa79,Azure plan,Microsoft.Storage,9cb0bde8-bc0d-468c-8423-a25fe06779d3,Write Operations,Storage,Tables,,DZH318Z0BNZ5006G,Tables - LRS,6baac896-2211-4761-a042-3078b46af7ee,Azure subscription 1,Microsoft,,Microsoft,Elearning,/subscriptions/6baac896-2211-4761-a042-3078b46af7ee/resourceGroups/Elearning/providers/Microsoft.Storage/storageAccounts/thematrixs,eastus,US East,0.00036,0.0004,10K,Usage,USD,USD,0.000000144000000000000000,0.000000144000000000000000,0.000000144000000000000000,0.000000144000000000000000,0.000000144000000000000000,1,10/01/2023,True,,,,,0,0,0.00036,UsageBased,,,,OnDemand,0.00036,,Azure,,
,c617dfc5-5d7c-5b15-a8dd-258992d5f24f,abdelrahman,,MDB5-YYFA-BG7-PGB,abdelrahman Hamdy,DDK2-IKB7-PJA-PGB,abdelrahman Hamdy,,,,,,abdelrahman Hamdy,,,,10/01/2023,11/01/2023,10/05/2023,Storage,65122c66-4006-454e-ce76-df2cef06fa79,Azure plan,Microsoft.Storage,0b248445-aa24-4fe8-a794-a174929327bd,All Other Operations,Storage,Blob Storage,US East,DZH318Z0BNZJ0058,Blob Storage - Hot LRS - US East,6baac896-2211-4761-a042-3078b46af7ee,Azure subscription 1,Microsoft,,Microsoft,Elearning,/subscriptions/6baac896-2211-4761-a042-3078b46af7ee/resourceGroups/Elearning/providers/Microsoft.Storage/storageAccounts/thematrixs,eastus,US East,0.004,0.0057,10K,Usage,USD,USD,0.0000228,0.0000228,0.0000228,0.0000228,0.0000228,1,10/01/2023,True,,,,,0,0,0.004,UsageBased,,,,OnDemand,0.004,,Azure,,
,c617dfc5-5d7c-5b15-a8dd-258992d5f24f,abdelrahman,,MDB5-YYFA-BG7-PGB,abdelrahman Hamdy,DDK2-IKB7-PJA-PGB,abdelrahman Hamdy,,,,,,abdelrahman Hamdy,,,,10/01/2023,11/01/2023,10/05/2023,Compute,65122c66-4006-454e-ce76-df2cef06fa79,Azure plan,microsoft.web,a90aec9f-eecb-42c7-8421-9b96716996dc,F1 App,Azure App Service,Azure App Service Free Plan - Linux,,DZH318Z0C1K20001,Azure App Service Free Plan - Linux - F1,6baac896-2211-4761-a042-3078b46af7ee,Azure subscription 1,Microsoft,,Microsoft,elearning,/subscriptions/6baac896-2211-4761-a042-3078b46af7ee/resourcegroups/elearning/providers/microsoft.web/sites/thematrix,eastus,US East,0,0.030912000000000016,1 Hour,Usage,USD,USD,0,0,0,0,0,1,10/01/2023,True,,,"{""AppServicePlanUri"":""/subscriptions/6baac896-2211-4761-a042-3078b46af7ee/resourcegroups/elearning/providers/microsoft.web/serverfarms/asp-elearning-a517""}",,0,0,0,UsageBased,,,,OnDemand,0,,Azure,,
,c617dfc5-5d7c-5b15-a8dd-258992d5f24f,abdelrahman,,MDB5-YYFA-BG7-PGB,abdelrahman Hamdy,DDK2-IKB7-PJA-PGB,abdelrahman Hamdy,,,,,,abdelrahman Hamdy,,,,10/01/2023,11/01/2023,10/10/2023,Storage,65122c66-4006-454e-ce76-df2cef06fa79,Azure plan,Microsoft.Storage,67a3a3fd-826f-42c1-8843-bffa14f0da13,Hot LRS Data Stored - Free,Storage,Blob Storage,,DZH318Z0BNZJ00GG,Blob Storage - Hot LRS,6baac896-2211-4761-a042-3078b46af7ee,Azure subscription 1,Microsoft,,Microsoft,Elearning,/subscriptions/6baac896-2211-4761-a042-3078b46af7ee/resourceGroups/Elearning/providers/Microsoft.Storage/storageAccounts/thematrixs,eastus,US East,0,0.000123,1 GB/Month,Usage,USD,USD,0,0,0,0,0,1,10/01/2023,True,,,"{""ConsumptionMeter"":""272492b3-1c92-4a5f-bee9-52a8e10ca514""}",,0,0,0,UsageBased,,,,OnDemand,0,,Azure,,
,c617dfc5-5d7c-5b15-a8dd-258992d5f24f,abdelrahman,,MDB5-YYFA-BG7-PGB,abdelrahman Hamdy,DDK2-IKB7-PJA-PGB,abdelrahman Hamdy,,,,,,abdelrahman Hamdy,,,,10/01/2023,11/01/2023,10/10/2023,Storage,65122c66-4006-454e-ce76-df2cef06fa79,Azure plan,Microsoft.Storage,b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52,Batch Write Operations,Storage,Tables,,DZH318Z0BNZ5006G,Tables - LRS,6baac896-2211-4761-a042-3078b46af7ee,Azure subscription 1,Microsoft,,Microsoft,Elearning,/subscriptions/6baac896-2211-4761-a042-3078b46af7ee/resourceGroups/Elearning/providers/Microsoft.Storage/storageAccounts/thematrixs,eastus,US East,0.00036,0.0026,10K,Usage,USD,USD,0.000000936000000000000000,0.000000936000000000000000,0.000000936000000000000000,0.000000936000000000000000,0.000000936000000000000000,1,10/01/2023,True,,,,,0,0,0.00036,UsageBased,,,,OnDemand,0.00036,,Azure,,
,c617dfc5-5d7c-5b15-a8dd-258992d5f24f,abdelrahman,,MDB5-YYFA-BG7-PGB,abdelrahman Hamdy,DDK2-IKB7-PJA-PGB,abdelrahman Hamdy,,,,,,abdelrahman Hamdy,,,,10/01/2023,11/01/2023,10/10/2023,Storage,65122c66-4006-454e-ce76-df2cef06fa79,Azure plan,Microsoft.Storage,0b248445-aa24-4fe8-a794-a174929327bd,All Other Operations,Storage,Blob Storage,US East,DZH318Z0BNZJ0058,Blob Storage - Hot LRS - US East,6baac896-2211-4761-a042-3078b46af7ee,Azure subscription 1,Microsoft,,Microsoft,Elearning,/subscriptions/6baac896-2211-4761-a042-3078b46af7ee/resourceGroups/Elearning/providers/Microsoft.Storage/storageAccounts/thematrixs,eastus,US East,0.004,0.0001,10K,Usage,USD,USD,0.000000400000000000000000,0.000000400000000000000000,0.000000400000000000000000,0.000000400000000000000000,0.000000400000000000000000,1,10/01/2023,True,,,,,0,0,0.004,UsageBased,,,,OnDemand,0.004,,Azure,,
,c617dfc5-5d7c-5b15-a8dd-258992d5f24f,abdelrahman,,MDB5-YYFA-BG7-PGB,abdelrahman Hamdy,DDK2-IKB7-PJA-PGB,abdelrahman Hamdy,,,,,,abdelrahman Hamdy,,,,10/01/2023,11/01/2023,10/07/2023,Databases,65122c66-4006-454e-ce76-df2cef06fa79,Azure plan,Microsoft.Sql,cae64797-9ecf-4906-b517-6238c80c045f,B DTU,SQL Database,SQL Database Single Basic,,DZH318Z0BQGZ006G,SQL Database Single Basic - B,6baac896-2211-4761-a042-3078b46af7ee,Azure subscription 1,Microsoft,,Microsoft,Elearning,/subscriptions/6BAAC896-2211-4761-A042-3078B46AF7EE/resourceGroups/Elearning/providers/Microsoft.Sql/servers/mramr/databases/amr,eastus,US East,0.161,1.000000000000001,1/Day,Usage,USD,USD,0.161000000000000136,0.161000000000000136,0.161000000000000136,0.161000000000000136,0.161000000000000136,1,10/01/2023,True,,,,,0,0,0.161,UsageBased,,,,OnDemand,0.161,,Azure,,
,c617dfc5-5d7c-5b15-a8dd-258992d5f24f,abdelrahman,,MDB5-YYFA-BG7-PGB,abdelrahman Hamdy,DDK2-IKB7-PJA-PGB,abdelrahman Hamdy,,,,,,abdelrahman Hamdy,,,,10/01/2023,11/01/2023,10/07/2023,Networking,65122c66-4006-454e-ce76-df2cef06fa79,Azure plan,Microsoft.Storage,0fc067a1-65d2-46da-b24b-7a9cbe2c69bd,Standard Data Transfer Out - Free,Bandwidth,Rtn Preference: MGN,,DZH318Z0BNVX005J,Rtn Preference: MGN,6baac896-2211-4761-a042-3078b46af7ee,Azure subscription 1,Microsoft,,Microsoft,Elearning,/subscriptions/6baac896-2211-4761-a042-3078b46af7ee/resourceGroups/Elearning/providers/Microsoft.Storage/storageAccounts/thematrixs,eastus,US East,0,0.001114,1 GB,Usage,USD,USD,0,0,0,0,0,1,10/01/2023,True,,,"{""ConsumptionMeter"":""9995d93a-7d35-4d3f-9c69-7a7fea447ef4""}",,0,0,0,UsageBased,,,,OnDemand,0,,Azure,,
,c617dfc5-5d7c-5b15-a8dd-258992d5f24f,abdelrahman,,MDB5-YYFA-BG7-PGB,abdelrahman Hamdy,DDK2-IKB7-PJA-PGB,abdelrahman Hamdy,,,,,,abdelrahman Hamdy,,,,10/01/2023,11/01/2023,10/07/2023,Storage,65122c66-4006-454e-ce76-df2cef06fa79,Azure plan,Microsoft.Storage,0b248445-aa24-4fe8-a794-a174929327bd,All Other Operations,Storage,Blob Storage,US East,DZH318Z0BNZJ0058,Blob Storage - Hot LRS - US East,6baac896-2211-4761-a042-3078b46af7ee,Azure subscription 1,Microsoft,,Microsoft,Elearning,/subscriptions/6baac896-2211-4761-a042-3078b46af7ee/resourceGroups/Elearning/providers/Microsoft.Storage/storageAccounts/thematrixs,eastus,US East,0.004,0.0006000000000000001,10K,Usage,USD,USD,0.0000024,0.0000024,0.0000024,0.0000024,0.0000024,1,10/01/2023,True,,,,,0,0,0.004,UsageBased,,,,OnDemand,0.004,,Azure,,
,c617dfc5-5d7c-5b15-a8dd-258992d5f24f,abdelrahman,,MDB5-YYFA-BG7-PGB,abdelrahman Hamdy,DDK2-IKB7-PJA-PGB,abdelrahman Hamdy,,,,,,abdelrahman Hamdy,,,,10/01/2023,11/01/2023,10/07/2023,Storage,65122c66-4006-454e-ce76-df2cef06fa79,Azure plan,Microsoft.Storage,b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52,Batch Write Operations,Storage,Tables,,DZH318Z0BNZ5006G,Tables - LRS,6baac896-2211-4761-a042-3078b46af7ee,Azure subscription 1,Microsoft,,Microsoft,Elearning,/subscriptions/6baac896-2211-4761-a042-3078b46af7ee/resourceGroups/Elearning/providers/Microsoft.Storage/storageAccounts/thematrixs,eastus,US East,0.00036,0.014699999999999998,10K,Usage,USD,USD,0.000005292,0.000005292,0.000005292,0.000005292,0.000005292,1,10/01/2023,True,,,,,0,0,0.00036,UsageBased,,,,OnDemand,0.00036,,Azure,,
,c617dfc5-5d7c-5b15-a8dd-258992d5f24f,abdelrahman,,MDB5-YYFA-BG7-PGB,abdelrahman Hamdy,DDK2-IKB7-PJA-PGB,abdelrahman Hamdy,,,,,,abdelrahman Hamdy,,,,10/01/2023,11/01/2023,10/07/2023,Compute,65122c66-4006-454e-ce76-df2cef06fa79,Azure plan,microsoft.web,a90aec9f-eecb-42c7-8421-9b96716996dc,F1 App,Azure App Service,Azure App Service Free Plan - Linux,,DZH318Z0C1K20001,Azure App Service Free Plan - Linux - F1,6baac896-2211-4761-a042-3078b46af7ee,Azure subscription 1,Microsoft,,Microsoft,elearning,/subscriptions/6baac896-2211-4761-a042-3078b46af7ee/resourcegroups/elearning/providers/microsoft.web/sites/thematrix,eastus,US East,0,0.02553600000000001,1 Hour,Usage,USD,USD,0,0,0,0,0,1,10/01/2023,True,,,"{""AppServicePlanUri"":""/subscriptions/6baac896-2211-4761-a042-3078b46af7ee/resourcegroups/elearning/providers/microsoft.web/serverfarms/asp-elearning-a517""}",,0,0,0,UsageBased,,,,OnDemand,0,,Azure,,
,c617dfc5-5d7c-5b15-a8dd-258992d5f24f,abdelrahman,,MDB5-YYFA-BG7-PGB,abdelrahman Hamdy,DDK2-IKB7-PJA-PGB,abdelrahman Hamdy,,,,,,abdelrahman Hamdy,,,,10/01/2023,11/01/2023,10/07/2023,Compute,65122c66-4006-454e-ce76-df2cef06fa79,Azure plan,microsoft.web,a90aec9f-eecb-42c7-8421-9b96716996dc,F1 App,Azure App Service,Azure App Service Free Plan - Linux,,DZH318Z0C1K20001,Azure App Service Free Plan - Linux - F1,6baac896-2211-4761-a042-3078b46af7ee,Azure subscription 1,Microsoft,,Microsoft,elearning,/subscriptions/6baac896-2211-4761-a042-3078b46af7ee/resourcegroups/elearning/providers/microsoft.web/sites/amrbackend,eastus,US East,0,0.032256000000000014,1 Hour,Usage,USD,USD,0,0,0,0,0,1,10/01/2023,True,,,"{""AppServicePlanUri"":""/subscriptions/6baac896-2211-4761-a042-3078b46af7ee/resourcegroups/elearning/providers/microsoft.web/serverfarms/asp-elearning-a517""}",,0,0,0,UsageBased,,,,OnDemand,0,,Azure,,
,c617dfc5-5d7c-5b15-a8dd-258992d5f24f,abdelrahman,,MDB5-YYFA-BG7-PGB,abdelrahman Hamdy,DDK2-IKB7-PJA-PGB,abdelrahman Hamdy,,,,,,abdelrahman Hamdy,,,,10/01/2023,11/01/2023,10/07/2023,Storage,65122c66-4006-454e-ce76-df2cef06fa79,Azure plan,Microsoft.Storage,3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9,LRS Data Stored,Storage,Tables,,DZH318Z0BNZ5006G,Tables - LRS,6baac896-2211-4761-a042-3078b46af7ee,Azure subscription 1,Microsoft,,Microsoft,Elearning,/subscriptions/6baac896-2211-4761-a042-3078b46af7ee/resourceGroups/Elearning/providers/Microsoft.Storage/storageAccounts/thematrixs,eastus,US East,0.045,0.00003600000000000001,1 GB/Month,Usage,USD,USD,0.00000162,0.00000162,0.00000162,0.00000162,0.00000162,1,10/01/2023,True,,,,,0,0,0.045,UsageBased,,,,OnDemand,0.045,,Azure,,
,c617dfc5-5d7c-5b15-a8dd-258992d5f24f,abdelrahman,,MDB5-YYFA-BG7-PGB,abdelrahman Hamdy,DDK2-IKB7-PJA-PGB,abdelrahman Hamdy,,,,,,abdelrahman Hamdy,,,,10/01/2023,11/01/2023,10/07/2023,Storage,65122c66-4006-454e-ce76-df2cef06fa79,Azure plan,Microsoft.Storage,67a3a3fd-826f-42c1-8843-bffa14f0da13,Hot LRS Data Stored - Free,Storage,Blob Storage,,DZH318Z0BNZJ00GG,Blob Storage - Hot LRS,6baac896-2211-4761-a042-3078b46af7ee,Azure subscription 1,Microsoft,,Microsoft,Elearning,/subscriptions/6baac896-2211-4761-a042-3078b46af7ee/resourceGroups/Elearning/providers/Microsoft.Storage/storageAccounts/thematrixs,eastus,US East,0,0.00043200000000000004,1 GB/Month,Usage,USD,USD,0,0,0,0,0,1,10/01/2023,True,,,"{""ConsumptionMeter"":""272492b3-1c92-4a5f-bee9-52a8e10ca514""}",,0,0,0,UsageBased,,,,OnDemand,0,,Azure,,
,c617dfc5-5d7c-5b15-a8dd-258992d5f24f,abdelrahman,,MDB5-YYFA-BG7-PGB,abdelrahman Hamdy,DDK2-IKB7-PJA-PGB,abdelrahman Hamdy,,,,,,abdelrahman Hamdy,,,,10/01/2023,11/01/2023,10/07/2023,Networking,65122c66-4006-454e-ce76-df2cef06fa79,Azure plan,Microsoft.Storage,32c3ebec-1646-49e3-8127-2cafbd3a04d8,Standard Data Transfer In,Bandwidth,Rtn Preference: MGN,,DZH318Z0BNVX005J,Rtn Preference: MGN,6baac896-2211-4761-a042-3078b46af7ee,Azure subscription 1,Microsoft,,Microsoft,Elearning,/subscriptions/6baac896-2211-4761-a042-3078b46af7ee/resourceGroups/Elearning/providers/Microsoft.Storage/storageAccounts/thematrixs,eastus,US East,0,0.000008,1 GB,Usage,USD,USD,0,0,0,0,0,1,10/01/2023,True,,,,,0,0,0,UsageBased,,,,OnDemand,0,,Azure,,
,c617dfc5-5d7c-5b15-a8dd-258992d5f24f,abdelrahman,,MDB5-YYFA-BG7-PGB,abdelrahman Hamdy,DDK2-IKB7-PJA-PGB,abdelrahman Hamdy,,,,,,abdelrahman Hamdy,,,,10/01/2023,11/01/2023,10/07/2023,Compute,65122c66-4006-454e-ce76-df2cef06fa79,Azure plan,microsoft.web,a90aec9f-eecb-42c7-8421-9b96716996dc,F1 App,Azure App Service,Azure App Service Free Plan - Linux,,DZH318Z0C1K20001,Azure App Service Free Plan - Linux - F1,6baac896-2211-4761-a042-3078b46af7ee,Azure subscription 1,Microsoft,,Microsoft,elearning,/subscriptions/6baac896-2211-4761-a042-3078b46af7ee/resourcegroups/elearning/providers/microsoft.web/sites/thematrix,eastus,US East,0,0.006719999999999999,1 Hour,Usage,USD,USD,0,0,0,0,0,1,10/01/2023,True,,,"{""HostNames"":""mr-an.thematrixeg.com"",""AppServicePlanUri"":""/subscriptions/6baac896-2211-4761-a042-3078b46af7ee/resourcegroups/elearning/providers/microsoft.web/serverfarms/asp-elearning-a517""}",,0,0,0,UsageBased,,,,OnDemand,0,,Azure,,
,c617dfc5-5d7c-5b15-a8dd-258992d5f24f,abdelrahman,,MDB5-YYFA-BG7-PGB,abdelrahman Hamdy,DDK2-IKB7-PJA-PGB,abdelrahman Hamdy,,,,,,abdelrahman Hamdy,,,,10/01/2023,11/01/2023,10/07/2023,Storage,65122c66-4006-454e-ce76-df2cef06fa79,Azure plan,Microsoft.Storage,fd7cfa1e-026e-4be1-871b-1c2386e8902e,Hot Read Operations - Free,Storage,Blob Storage,,DZH318Z0BNZJ00GG,Blob Storage - Hot LRS,6baac896-2211-4761-a042-3078b46af7ee,Azure subscription 1,Microsoft,,Microsoft,Elearning,/subscriptions/6baac896-2211-4761-a042-3078b46af7ee/resourceGroups/Elearning/providers/Microsoft.Storage/storageAccounts/thematrixs,eastus,US East,0,0.0012000000000000001,10K,Usage,USD,USD,0,0,0,0,0,1,10/01/2023,True,,,"{""ConsumptionMeter"":""c5248cf8-ecba-4807-9304-6a8f14b5805a""}",,0,0,0,UsageBased,,,,OnDemand,0,,Azure,,
,c617dfc5-5d7c-5b15-a8dd-258992d5f24f,abdelrahman,,MDB5-YYFA-BG7-PGB,abdelrahman Hamdy,DDK2-IKB7-PJA-PGB,abdelrahman Hamdy,,,,,,abdelrahman Hamdy,,,,10/01/2023,11/01/2023,10/10/2023,Databases,65122c66-4006-454e-ce76-df2cef06fa79,Azure plan,Microsoft.Sql,cae64797-9ecf-4906-b517-6238c80c045f,B DTU,SQL Database,SQL Database Single Basic,,DZH318Z0BQGZ006G,SQL Database Single Basic - B,6baac896-2211-4761-a042-3078b46af7ee,Azure subscription 1,Microsoft,,Microsoft,Elearning,/subscriptions/6BAAC896-2211-4761-A042-3078B46AF7EE/resourceGroups/Elearning/providers/Microsoft.Sql/servers/mramr/databases/amr,eastus,US East,0.161,0.1250000000000001,1/Day,Usage,USD,USD,0.020125000000000017,0.020125000000000017,0.020125000000000017,0.020125000000000017,0.020125000000000017,1,10/01/2023,True,,,,,0,0,0.161,UsageBased,,,,OnDemand,0.161,,Azure,,
